id,first_name,last_name,dob,height,weight,pos,draft_position,draft_year,country
203105,Festus,Ezeli,1989-10-21,83.0,265.0,C,30.0,2012,Nigeria
202702,Kenneth,Faried,1989-11-19,80.0,228.0,F,22.0,2011,USA
202324,Derrick,Favors,1991-07-15,82.0,265.0,F-C,3.0,2010,USA
1627770,Kay,Felder,1995-03-29,69.0,176.0,G,54.0,2016,USA
101109,Raymond,Felton,1984-06-26,73.0,205.0,G,5.0,2005,USA
203095,Evan,Fournier,1992-10-29,79.0,205.0,G,20.0,2012,France
200751,Randy,Foye,1983-09-24,76.0,218.0,G,7.0,2006,USA
101112,Channing,Frye,1983-05-17,83.0,255.0,F,8.0,2005,USA
201568,Danilo,Gallinari,1988-08-08,82.0,225.0,F,6.0,2008,Italy
201188,Marc,Gasol,1985-01-29,85.0,255.0,C,48.0,2007,Spain
2200,Pau,Gasol,1980-07-06,84.0,250.0,C,3.0,2001,Spain
200752,Rudy,Gay,1986-08-17,80.0,230.0,F,8.0,2006,USA
1627771,Michael,Gbinije,1992-06-05,79.0,200.0,G-F,49.0,2016,USA
202331,Paul,George,1990-05-02,81.0,220.0,F,10.0,2010,USA
201959,Taj,Gibson,1985-06-24,81.0,236.0,F,26.0,2009,USA
1938,Manu,Ginobili,1977-07-28,78.0,205.0,G,57.0,1999,Argentina
203497,Rudy,Gobert,1992-06-26,85.0,245.0,C,27.0,2013,France
203462,Archie,Goodwin,1994-08-17,77.0,205.0,G,29.0,2013,USA
203932,Aaron,Gordon,1995-09-16,81.0,220.0,F,4.0,2014,USA
201569,Eric,Gordon,1988-12-25,76.0,215.0,G,7.0,2008,USA
101162,Marcin,Gortat,1984-02-17,83.0,240.0,C,57.0,2005,Poland
203924,Jerami,Grant,1994-03-12,81.0,210.0,F,39.0,2014,USA
1626170,Jerian,Grant,1992-10-09,76.0,198.0,G,19.0,2015,USA
201980,Danny,Green,1987-06-22,78.0,215.0,G-F,46.0,2009,USA
203110,Draymond,Green,1990-03-04,79.0,230.0,F,35.0,2012,USA
101123,Gerald,Green,1986-01-26,79.0,205.0,F,18.0,2005,USA
201145,Jeff,Green,1986-08-28,81.0,235.0,F,5.0,2007,USA
201933,Blake,Griffin,1989-03-16,82.0,251.0,F,1.0,2009,USA
203120,Justin,Hamilton,1990-04-01,84.0,255.0,C,45.0,2012,USA
1627773,AJ,Hammons,1992-08-27,84.0,260.0,C,46.0,2016,USA
203501,Tim,Hardaway Jr.,1992-03-16,78.0,205.0,G,24.0,2013,USA
201935,James,Harden,1989-08-26,77.0,220.0,G,3.0,2009,USA
203090,Maurice,Harkless,1993-05-11,81.0,220.0,F,15.0,2012,USA
1626149,Montrezl,Harrell,1994-01-26,80.0,240.0,F,32.0,2015,USA
2734,Devin,Harris,1983-02-27,75.0,185.0,G,5.0,2004,USA
203914,Gary,Harris,1994-09-14,76.0,210.0,G,19.0,2014,USA
203925,Joe,Harris,1991-09-06,78.0,219.0,F-G,33.0,2014,USA
202699,Tobias,Harris,1992-07-15,81.0,235.0,F,19.0,2011,USA
1626150,Andrew,Harrison,1994-10-28,78.0,213.0,G,44.0,2015,USA
201150,Spencer,Hawes,1988-04-28,85.0,245.0,F-C,10.0,2007,USA
202330,Gordon,Hayward,1990-03-23,80.0,226.0,F,9.0,2010,USA
201945,Gerald,Henderson,1987-12-09,77.0,215.0,G,12.0,2009,USA
203089,John,Henson,1990-12-28,83.0,229.0,C-F,14.0,2012,USA
1627823,Juan,Hernangomez,1995-09-28,81.0,230.0,F,15.0,2016,Spain
1626195,Willy,Hernangomez,1994-05-27,83.0,240.0,C,35.0,2015,Spain
1626209,Mario,Hezonja,1995-02-25,80.0,218.0,G-F,5.0,2015,Croatia
201579,Roy,Hibbert,1986-12-11,86.0,270.0,C,17.0,2008,USA
1627741,Buddy,Hield,1993-12-17,76.0,214.0,G,6.0,2016,Bahamas
201588,George,Hill,1986-05-04,75.0,188.0,G,26.0,2008,USA
201941,Jordan,Hill,1987-07-27,82.0,240.0,F-C,8.0,2009,USA
203524,Solomon,Hill,1991-03-18,79.0,225.0,F,23.0,2013,USA
1626199,Darrun,Hilliard,1993-04-13,78.0,205.0,G-F,38.0,2015,USA
201950,Jrue,Holiday,1990-06-12,76.0,205.0,G,17.0,2009,USA
1626178,Rondae,Hollis-Jefferson,1995-01-03,79.0,214.0,F,23.0,2015,USA
1626158,Richaun,Holmes,1993-10-15,82.0,245.0,F,37.0,2015,USA
203918,Rodney,Hood,1992-10-20,80.0,206.0,G,23.0,2014,USA
201143,Al,Horford,1986-06-03,82.0,245.0,C,3.0,2007,Dominican Republic
2730,Dwight,Howard,1985-12-08,83.0,265.0,C,1.0,2004,USA
203962,Josh,Huestis,1991-12-19,79.0,230.0,F,29.0,2014,USA
2743,Kris,Humphries,1985-02-06,81.0,235.0,F,14.0,2004,USA
201586,Serge,Ibaka,1989-09-18,82.0,235.0,F,24.0,2008,Democratic Republic of the Congo
2738,Andre,Iguodala,1984-01-28,78.0,215.0,G-F,9.0,2004,USA
101141,Ersan,Ilyasova,1987-05-15,82.0,235.0,F,36.0,2005,Turkey
1627742,Brandon,Ingram,1997-09-02,81.0,190.0,F,2.0,2016,USA
202681,Kyrie,Irving,1992-03-23,75.0,193.0,G,1.0,2011,Australia
1627743,Demetrius,Jackson,1994-09-07,73.0,201.0,G,45.0,2016,USA
202704,Reggie,Jackson,1990-04-16,75.0,208.0,G,24.0,2011,Italy
2544,LeBron,James,1984-12-30,80.0,250.0,F,1.0,2003,USA
2744,Al,Jefferson,1985-01-04,82.0,289.0,C,15.0,2004,USA
2210,Richard,Jefferson,1980-06-21,79.0,233.0,F,13.0,2001,USA
201943,Brandon,Jennings,1989-09-23,73.0,170.0,G,10.0,2009,USA
201973,Jonas,Jerebko,1987-03-02,82.0,231.0,F,39.0,2009,Sweden
101161,Amir,Johnson,1987-05-01,81.0,240.0,F,56.0,2005,USA
1627744,Brice,Johnson,1994-06-27,82.0,230.0,F,25.0,2016,USA
201949,James,Johnson,1987-02-20,81.0,250.0,F,16.0,2009,USA
2207,Joe,Johnson,1981-06-29,79.0,240.0,F-G,10.0,2001,USA
1626169,Stanley,Johnson,1996-05-29,79.0,245.0,F,8.0,2015,USA
202325,Wesley,Johnson,1987-07-11,79.0,215.0,F,4.0,2010,USA
203999,Nikola,Jokic,1995-02-19,82.0,250.0,F-C,41.0,2014,Serbia
2563,Dahntay,Jones,1980-12-27,78.0,225.0,G-F,20.0,2003,USA
1627745,Damian,Jones,1995-06-30,84.0,245.0,C,30.0,2016,USA
2592,James,Jones,1980-10-04,80.0,218.0,G-F,49.0,2003,USA
1626145,Tyus,Jones,1996-05-10,74.0,195.0,G,24.0,2015,USA
201599,DeAndre,Jordan,1988-07-21,83.0,265.0,C,35.0,2008,USA
202709,Cory,Joseph,1991-08-20,75.0,190.0,G,29.0,2011,Canada
1626163,Frank,Kaminsky,1993-04-04,84.0,240.0,C,9.0,2015,USA
202683,Enes,Kanter,1992-05-20,83.0,245.0,C,3.0,2011,Switzerland
203527,Ryan,Kelly,1991-04-09,83.0,230.0,F,48.0,2013,USA
203077,Michael,Kidd-Gilchrist,1993-09-26,79.0,232.0,F,2.0,2012,USA
202688,Brandon,Knight,1991-12-02,75.0,195.0,G,8.0,2011,USA
2594,Kyle,Korver,1981-03-17,79.0,212.0,G,51.0,2003,USA
201585,Kosta,Koufos,1989-02-24,84.0,265.0,C,23.0,2008,USA
1627746,Skal,Labissiere,1996-03-18,83.0,225.0,F-C,28.0,2016,Haiti
203087,Jeremy,Lamb,1992-05-30,77.0,185.0,G,12.0,2012,USA
203530,Joffrey,Lauvergne,1991-09-30,83.0,220.0,C-F,55.0,2013,France
203897,Zach,LaVine,1995-03-10,77.0,185.0,G,13.0,2014,USA
201951,Ty,Lawson,1987-11-03,71.0,195.0,G,18.0,2009,USA
1627774,Jake,Layman,1994-03-07,81.0,210.0,F,47.0,2016,USA
201584,Courtney,Lee,1985-10-03,77.0,200.0,G,22.0,2008,USA
101135,David,Lee,1983-04-29,81.0,245.0,F-C,30.0,2005,USA
203458,Alex,Len,1993-06-16,85.0,260.0,C,5.0,2013,Ukraine
202695,Kawhi,Leonard,1991-06-29,79.0,230.0,F,15.0,2011,USA
203086,Meyers,Leonard,1992-02-27,85.0,255.0,F-C,11.0,2012,USA
202720,Jon,Leuer,1989-05-14,82.0,228.0,F,40.0,2011,USA
1627747,Caris,LeVert,1994-08-25,79.0,203.0,G-F,20.0,2016,USA
202732,DeAndre,Liggins,1988-03-31,78.0,209.0,G,53.0,2011,USA
203081,Damian,Lillard,1990-07-15,75.0,195.0,G,6.0,2012,USA
2733,Shaun,Livingston,1985-09-11,79.0,192.0,G,4.0,2004,USA
1626172,Kevon,Looney,1996-02-06,81.0,220.0,F,30.0,2015,USA
201572,Brook,Lopez,1988-04-01,84.0,268.0,C,10.0,2008,USA
201577,Robin,Lopez,1988-04-01,84.0,255.0,C,15.0,2008,USA
201567,Kevin,Love,1988-09-07,82.0,251.0,F,5.0,2008,USA
200768,Kyle,Lowry,1986-03-25,72.0,205.0,G,24.0,2006,USA
1627789,Timothe,Luwawu-Cabarrot,1995-05-09,78.0,205.0,G-F,24.0,2016,France
1626168,Trey,Lyles,1995-11-05,82.0,234.0,F,12.0,2015,USA
202714,Shelvin,Mack,1990-04-22,75.0,203.0,G,34.0,2011,USA
101133,Ian,Mahinmi,1986-11-05,83.0,262.0,C,28.0,2005,France
1627748,Thon,Maker,1997-02-25,85.0,223.0,F-C,10.0,2016,South Sudan
1626185,Jarell,Martin,1994-05-24,82.0,239.0,F,25.0,2015,USA
201601,Luc,Mbah a Moute,1986-09-09,80.0,230.0,F,37.0,2008,Cameroon
1627775,Patrick,McCaw,1995-10-25,79.0,185.0,G,38.0,2016,USA
203468,CJ,McCollum,1991-09-19,75.0,190.0,G,10.0,2013,USA
1626191,Chris,McCullough,1995-02-05,81.0,215.0,F,29.0,2015,USA
203909,KJ,McDaniels,1993-02-09,78.0,205.0,G-F,32.0,2014,USA
203926,Doug,McDermott,1992-01-03,80.0,219.0,F,11.0,2014,USA
201580,JaVale,McGee,1988-01-19,84.0,270.0,C,18.0,2008,USA
203463,Ben,McLemore,1993-02-11,77.0,195.0,G,7.0,2013,USA
201177,Josh,McRoberts,1987-02-28,82.0,240.0,F,37.0,2007,USA
201975,Jodie,Meeks,1987-08-21,76.0,210.0,G,41.0,2009,USA
1626175,Jordan,Mickey,1994-07-09,80.0,235.0,F,33.0,2015,USA
203114,Khris,Middleton,1991-08-12,80.0,234.0,G-F,39.0,2012,USA
101139,CJ,Miles,1987-03-18,78.0,225.0,F-G,34.0,2005,USA
2034,Mike,Miller,1980-02-19,80.0,218.0,G-F,5.0,2000,USA
201988,Patty,Mills,1988-08-11,72.0,185.0,G,55.0,2009,Australia
200794,Paul,Millsap,1985-02-10,80.0,246.0,F,47.0,2006,USA
202703,Nikola,Mirotic,1991-02-11,82.0,238.0,F,23.0,2011,Montenegro
202328,Greg,Monroe,1990-06-04,83.0,265.0,C,7.0,2010,USA
202734,E'Twaun,Moore,1989-02-25,76.0,191.0,G,55.0,2011,USA
202694,Marcus,Morris,1989-09-02,81.0,235.0,F,14.0,2011,USA
202693,Markieff,Morris,1989-09-02,82.0,245.0,F,13.0,2011,USA
202700,Donatas,Motiejunas,1990-09-20,84.0,222.0,F-C,20.0,2011,Lithuania
1626144,Emmanuel,Mudiay,1996-03-05,77.0,200.0,G,7.0,2015,Democratic Republic of the Congo
203498,Shabazz,Muhammad,1992-11-13,78.0,223.0,F,14.0,2013,USA
1627749,Dejounte,Murray,1996-09-19,77.0,170.0,G,29.0,2016,USA
1627750,Jamal,Murray,1997-02-23,76.0,207.0,G,7.0,2016,Canada
203488,Mike,Muscala,1991-07-01,83.0,240.0,F-C,44.0,2013,USA
1626204,Larry,Nance Jr.,1993-01-01,81.0,230.0,F,27.0,2015,USA
203894,Shabazz,Napier,1991-07-14,73.0,175.0,G,24.0,2014,USA
2749,Jameer,Nelson,1982-02-09,72.0,190.0,G,20.0,2004,USA
2403,Nene,,1982-09-13,83.0,250.0,C-F,7.0,2002,Brazil
203526,Raul,Neto,1992-05-19,73.0,179.0,G,47.0,2013,Brazil
1627777,Georges,Niang,1993-06-17,80.0,230.0,F,50.0,2016,USA
203094,Andrew,Nicholson,1989-12-08,81.0,250.0,F,19.0,2012,Canada
201149,Joakim,Noah,1985-02-25,83.0,230.0,C,9.0,2007,USA
203457,Nerlens,Noel,1994-04-10,83.0,228.0,F-C,6.0,2013,USA
203512,Lucas,Nogueira,1992-07-26,84.0,220.0,C,16.0,2013,Brazil
1717,Dirk,Nowitzki,1978-06-19,84.0,245.0,F,9.0,1998,Germany
203994,Jusuf,Nurkic,1994-08-23,84.0,280.0,C,16.0,2014,Bosnia & Herzegovina
203948,Johnny,O'Bryant III,1993-06-01,81.0,257.0,F-C,36.0,2014,USA
203124,Kyle,O'Quinn,1990-03-26,82.0,250.0,C-F,49.0,2012,USA
1626143,Jahlil,Okafor,1995-12-15,83.0,275.0,C,3.0,2015,USA
203506,Victor,Oladipo,1992-05-04,76.0,210.0,G,2.0,2013,USA
203482,Kelly,Olynyk,1991-04-19,84.0,238.0,C-F,13.0,2013,USA
1627778,Chinanu,Onuaku,1996-11-01,82.0,245.0,F-C,37.0,2016,USA
1626162,Kelly,Oubre Jr.,1995-12-09,79.0,205.0,F,15.0,2015,USA
2585,Zaza,Pachulia,1984-02-10,83.0,275.0,C,42.0,2003,Georgia
1627834,Georgios,Papagiannis,1997-07-03,85.0,240.0,C,13.0,2016,Greece
203953,Jabari,Parker,1995-03-15,80.0,250.0,F,2.0,2014,USA
2225,Tony,Parker,1982-05-17,74.0,185.0,G,28.0,2001,Belgium
202718,Chandler,Parsons,1988-10-25,82.0,230.0,F,38.0,2011,USA
202335,Patrick,Patterson,1989-03-14,81.0,235.0,F,14.0,2010,USA
101108,Chris,Paul,1985-05-06,72.0,175.0,G,4.0,2005,USA
203940,Adreian,Payne,1991-02-19,82.0,237.0,F,15.0,2014,USA
1626166,Cameron,Payne,1994-08-08,75.0,185.0,G,14.0,2015,USA
203901,Elfrid,Payton,1994-02-22,76.0,185.0,G,10.0,2014,USA
201593,Nikola,Pekovic,1986-01-03,83.0,307.0,C,31.0,2008,Montenegro
1718,Paul,Pierce,1977-10-13,79.0,235.0,F,10.0,1998,USA
203486,Mason,Plumlee,1990-03-05,83.0,255.0,C,22.0,2013,USA
203101,Miles,Plumlee,1988-09-01,83.0,249.0,C,26.0,2012,USA
1627751,Jakob,Poeltl,1995-10-15,84.0,230.0,C,9.0,2016,Austria
202347,Quincy,Pondexter,1988-03-10,79.0,225.0,G-F,26.0,2010,USA
203490,Otto,Porter Jr.,1993-06-03,80.0,198.0,F,3.0,2013,USA
1626171,Bobby,Portis,1995-02-10,83.0,246.0,F,22.0,2015,USA
204001,Kristaps,Porzingis,1995-08-02,87.0,240.0,F,4.0,2015,Latvia
203939,Dwight,Powell,1991-07-20,83.0,240.0,F-C,45.0,2014,Canada
1626181,Norman,Powell,1993-05-25,76.0,215.0,G,46.0,2015,USA
1627752,Taurean,Prince,1994-03-22,80.0,220.0,F,12.0,2016,USA
203944,Julius,Randle,1994-11-29,81.0,250.0,F,7.0,2014,USA
2216,Zach,Randolph,1981-07-16,81.0,260.0,F,19.0,2001,USA
200755,JJ,Redick,1984-06-24,76.0,190.0,G,11.0,2006,USA
1626196,Josh,Richardson,1993-09-15,78.0,200.0,G,40.0,2015,USA
1627781,Malachi,Richardson,1996-01-05,78.0,205.0,G,22.0,2016,USA
203085,Austin,Rivers,1992-08-01,76.0,200.0,G,10.0,2012,USA
203460,Andre,Roberson,1991-12-04,79.0,210.0,F,26.0,2013,USA
203080,Thomas,Robinson,1991-03-17,82.0,237.0,F,5.0,2012,USA
203922,Glenn,Robinson III,1994-01-08,78.0,222.0,G-F,40.0,2014,USA
200771,Sergio,Rodriguez,1986-06-12,75.0,176.0,G,27.0,2006,Spain
200765,Rajon,Rondo,1986-02-22,73.0,186.0,G,21.0,2006,USA
201565,Derrick,Rose,1988-10-04,75.0,190.0,G,1.0,2008,USA
203082,Terrence,Ross,1991-02-05,79.0,195.0,F,8.0,2012,USA
1626179,Terry,Rozier,1994-03-17,74.0,190.0,G,16.0,2015,USA
201937,Ricky,Rubio,1990-10-21,76.0,190.0,G,5.0,2009,Spain
201575,Brandon,Rush,1985-07-07,78.0,225.0,G-F,13.0,2008,USA
1626156,D'Angelo,Russell,1996-02-23,77.0,195.0,G,2.0,2015,USA
1627734,Domantas,Sabonis,1996-05-03,83.0,240.0,F,11.0,2016,Lithuania
203967,Dario,Saric,1994-04-08,82.0,223.0,F,12.0,2014,Croatia
203107,Tomas,Satoransky,1991-10-30,79.0,210.0,G-F,32.0,2012,Czech Republic
203471,Dennis,Schroder,1993-09-15,73.0,172.0,G,17.0,2013,Germany
200757,Thabo,Sefolosha,1984-05-02,79.0,220.0,F,13.0,2006,Switzerland
202338,Kevin,Seraphin,1989-12-07,82.0,278.0,F-C,17.0,2010,France
201196,Ramon,Sessions,1986-04-11,75.0,190.0,G,56.0,2007,USA
202697,Iman,Shumpert,1990-06-26,77.0,220.0,G,17.0,2011,USA
1627783,Pascal,Siakam,1994-04-02,81.0,230.0,F,27.0,2016,Cameroon
1627732,Ben,Simmons,1996-07-20,82.0,240.0,F,1.0,2016,Australia
202713,Kyle,Singler,1988-05-04,80.0,228.0,F,33.0,2011,USA
203935,Marcus,Smart,1994-03-06,76.0,220.0,G,6.0,2014,USA
201160,Jason,Smith,1986-03-02,84.0,240.0,F-C,20.0,2007,USA
2747,JR,Smith,1985-09-09,78.0,225.0,G,18.0,2004,USA
203503,Tony,Snell,1991-11-10,79.0,217.0,G-F,20.0,2013,USA
201578,Marreese,Speights,1987-08-04,82.0,255.0,F-C,16.0,2008,USA
201168,Tiago,Splitter,1985-01-01,83.0,245.0,C-F,28.0,2007,Brazil
203917,Nik,Stauskas,1993-10-07,78.0,205.0,G,8.0,2014,Canada
202362,Lance,Stephenson,1990-09-05,77.0,230.0,G,40.0,2010,USA
1627754,Diamond,Stone,1997-02-10,83.0,255.0,C,40.0,2016,USA
204002,Edy,Tavares,1992-03-22,87.0,265.0,C,43.0,2014,Cabo Verde
201952,Jeff,Teague,1988-06-10,74.0,186.0,G,19.0,2009,USA
1891,Jason,Terry,1977-09-15,74.0,185.0,G,10.0,1999,USA
202738,Isaiah,Thomas,1989-02-07,69.0,185.0,G,60.0,2011,USA
202691,Klay,Thompson,1990-02-08,79.0,215.0,G,11.0,2011,USA
202684,Tristan,Thompson,1991-03-13,81.0,238.0,C,4.0,2011,Canada
1626157,Karl-Anthony,Towns,1995-11-15,84.0,244.0,C,1.0,2015,USA
200782,PJ,Tucker,1985-05-05,78.0,245.0,F,35.0,2006,USA
202323,Evan,Turner,1988-10-27,79.0,220.0,G-F,2.0,2010,USA
1626167,Myles,Turner,1996-03-24,83.0,243.0,C,11.0,2015,USA
2757,Beno,Udrih,1982-07-05,75.0,205.0,G,28.0,2004,Slovenia
1627755,Tyler,Ulis,1996-01-05,70.0,150.0,G,34.0,2016,USA
202685,Jonas,Valanciunas,1992-05-06,84.0,255.0,C,5.0,2011,Lithuania
